"동별(1)",동별(2),동별(3),2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"합계",마포구,염리동,16,16,36,89,26,26,58,71,29,41,38,132,9,20,1,3,39,198,19,67
"합계",마포구,신수동,45,45,48,96,40,40,68,83,35,42,36,65,13,16,8,21,27,67,8,17
"합계",마포구,서교동,31,31,325,884,102,102,210,392,287,864,455,1390,434,1034,29,156,41,141,210,710
"합계",마포구,합정동,43,43,74,171,62,62,80,106,70,125,123,385,91,159,11,61,11,21,53,177
"합계",마포구,망원1동,301,301,70,148,75,75,55,63,57,82,105,233,39,69,6,6,19,30,36,99
"합계",마포구,망원2동,68,68,60,138,78,78,52,76,59,65,50,99,20,25,4,5,34,104,23,65
"합계",마포구,연남동,38,38,85,228,30,30,55,70,67,104,199,411,113,165,7,17,6,28,31,91
"합계",마포구,성산1동,67,130,44,91,55,55,40,50,22,23,47,96,20,24,9,22,23,66,20,45
"합계",마포구,성산2동,126,144,59,129,164,164,65,86,46,59,43,109,15,17,7,9,63,175,17,43
"합계",마포구,상암동,91,587,182,582,72,74,69,93,36,82,162,554,42,65,8,55,67,134,58,232
"합계",마포구,도화동,45,45,93,286,39,88,64,101,40,66,47,216,53,77,7,48,24,34,37,115
"합계",마포구,서강동,47,47,74,152,41,41,81,119,80,105,100,219,79,131,9,48,40,116,33,81
"합계",마포구,공덕동,73,73,139,304,107,107,132,157,65,106,63,117,47,61,10,48,47,101,33,107
"합계",마포구,아현동,34,34,63,153,31,31,98,130,51,133,34,104,18,19,5,35,37,118,12,32
"합계",양천구,소계,2686,4491,859,2147,1830,1848,1022,1337,850,1263,504,1567,398,601,57,114,1500,5914,292,1016
"합계",양천구,목1동,34,34,113,463,61,61,84,141,65,287,99,479,50,128,14,39,131,1292,46,288
"합계",양천구,목2동,84,84,34,61,81,81,67,82,49,63,29,77,22,34,5,10,36,113,20,50
"합계",양천구,목3동,70,70,52,103,76,76,64,75,63,91,24,76,29,37,2,2,29,70,15,40
"합계",양천구,목4동,72,72,55,122,77,77,54,66,70,83,28,43,24,27,4,4,68,219,20,39
"합계",양천구,신월1동,148,233,89,170,115,115,44,56,62,65,19,40,39,48,3,4,22,45,20,41
"합계",양천구,신월2동,168,297,21,46,103,103,46,56,29,29,16,23,10,14,-,-,37,91,7,32
"합계",양천구,신월3동,125,656,32,47,128,128,8,10,29,29,14,35,17,22,3,3,6,16,12,19
"합계",양천구,신월4동,202,559,48,95,98,98,29,49,41,47,16,47,33,33,2,2,30,80,18,40
"합계",양천구,신월5동,76,152,43,83,87,87,26,31,27,28,16,38,12,12,1,1,21,57,14,35
"합계",양천구,신월6동,907,981,20,48,245,263,63,68,21,26,15,44,12,18,3,5,15,37,7,17
"합계",양천구,신월7동,188,621,41,62,134,134,34,48,43,47,13,25,18,23,1,1,17,39,18,48
"합계",양천구,신정1동,22,22,56,117,17,17,71,93,40,50,34,77,31,42,-,-,80,182,20,63
"합계",양천구,신정2동,43,43,37,126,78,78,43,51,50,67,27,58,14,17,4,4,115,428,8,44
"합계",양천구,신정3동,254,254,30,81,301,301,85,111,53,66,23,80,12,16,3,5,62,148,6,16
"합계",양천구,신정6동,26,26,11,53,18,18,54,67,20,30,16,61,-,-,-,-,179,722,-,-
"합계",양천구,신정7동,121,175,34,100,68,68,42,57,44,49,20,56,6,12,2,2,95,351,5,10
"합계",양천구,목5동,20,20,39,115,15,15,104,124,44,64,22,85,9,11,3,4,505,1810,2,8
"합계",양천구,신정4동,126,192,104,255,128,128,104,152,100,142,73,223,60,107,7,28,52,214,54,226
"합계",강서구,소계,3679,6180,1430,3801,2827,2853,1548,2454,1072,1657,906,2728,754,1184,118,749,846,2303,594,1812
"합계",강서구,염창동,139,436,57,160,128,129,84,106,53,70,56,153,19,29,12,134,80,211,9,21
"합계",강서구,등촌1동,83,263,77,212,69,70,80,123,41,71,58,219,18,26,10,27,20,115,27,89
"합계",강서구,등촌2동,69,165,24,52,69,69,29,35,28,32,20,35,10,12,1,2,19,42,7,20
"합계",강서구,등촌3동,171,320,85,278,113,113,66,97,45,79,53,196,19,39,9,311,78,262,26,118
"합계",강서구,화곡본동,129,129,62,142,135,135,64,82,50,63,25,67,40,55,3,3,36,76,32,87
"합계",강서구,화곡2동,78,78,18,37,75,75,33,45,29,30,17,24,9,9,1,1,34,65,4,6
"합계",강서구,화곡3동,72,72,47,135,79,79,60,113,57,77,27,78,40,76,2,3,58,182,33,112
"합계",강서구,화곡4동,107,107,60,101,80,80,41,65,54,61,25,59,31,34,-,-,16,41,42,83
"합계",강서구,화곡6동,79,477,111,254,127,139,64,124,42,58,42,105,94,148,-,-,15,37,39,110
"합계",강서구,화곡8동,86,86,46,108,75,75,70,99,55,60,19,55,22,30,2,3,18,62,26,69
"합계",강서구,가양1동,128,370,263,837,656,666,282,556,111,223,204,650,138,292,25,101,19,33,149,594
"합계",강서구,가양2동,44,44,14,27,69,69,21,28,19,48,6,21,7,8,3,3,2,2,8,17
"합계",강서구,가양3동,116,116,14,34,71,71,15,20,15,25,9,35,1,1,5,40,8,15,-,-
"합계",강서구,발산1동,171,635,126,379,241,243,156,279,87,192,105,344,19,35,22,78,161,352,21,73
"합계",강서구,공항동,108,307,78,206,140,140,67,84,46,55,40,123,52,61,5,6,27,48,29,64
"합계",강서구,방화1동,225,225,92,218,181,181,112,153,97,143,52,159,27,35,8,17,88,298,34,89
"합계",강서구,방화2동,1381,1644,76,180,134,134,60,76,48,74,43,122,48,57,5,10,17,35,23,66
"합계",강서구,방화3동,172,385,19,36,84,84,30,37,30,41,19,34,9,12,1,1,17,22,9,17
"합계",강서구,화곡1동,195,195,114,278,176,176,126,223,92,141,54,159,134,206,4,9,22,70,61,147
"합계",강서구,우장산동,126,126,47,127,125,125,88,109,73,114,32,90,17,19,-,-,111,335,15,30
"합계",구로구,소계,2398,3095,1102,2676,1551,1566,890,1149,761,1071,529,1531,540,832,140,718,453,1158,399,1060
"합계",구로구,신도림동,58,58,77,253,69,69,75,112,42,93,50,196,14,34,4,7,69,227,28,111
"합계",구로구,구로1동,84,84,15,31,67,67,30,42,19,52,11,35,12,20,1,4,28,72,5,11
"합계",구로구,구로3동,52,52,197,697,75,75,155,205,58,128,127,469,64,179,61,568,22,69,71,245
"합계",구로구,구로4동,52,52,84,156,53,53,67,86,71,76,23,52,84,92,3,4,26,83,31,67
"합계",구로구,구로5동,1002,1119,133,318,101,101,98,116,46,88,66,176,53,97,18,27,27,47,66,188
"합계",구로구,고척1동,112,162,71,202,83,83,27,33,44,56,27,97,25,38,5,7,21,57,21,50
"합계",구로구,고척2동,127,127,52,123,133,133,46,68,60,65,18,38,25,27,3,4,43,117,19,35
"합계",구로구,개봉2동,145,145,25,52,109,109,49,59,61,90,26,80,28,41,1,6,51,101,14,32
"합계",구로구,개봉3동,92,92,44,76,96,96,36,44,48,54,25,29,20,24,2,2,32,63,12,38
"합계",구로구,오류1동,82,82,54,116,78,91,34,47,40,60,13,43,24,41,2,2,12,25,11,26
"합계",구로구,수궁동,139,352,34,57,90,90,28,36,31,34,23,53,15,19,5,10,22,83,15,32
"합계",구로구,가리봉동,23,23,43,56,32,32,23,26,35,36,6,11,50,63,2,3,1,1,15,30
"합계",구로구,구로2동,106,106,162,320,240,242,95,110,75,77,42,86,80,92,21,50,8,16,39,72
"합계",구로구,개봉1동,126,215,59,117,125,125,56,68,71,81,30,63,34,43,8,20,29,52,32,68
"합계",구로구,오류2동,173,401,46,86,134,134,48,58,52,62,27,54,11,14,4,4,45,100,18,46
"합계",구로구,항동,25,25,6,16,66,66,23,39,8,19,15,49,1,8,-,-,17,45,2,9
"합계",금천구,소계,1046,2068,941,2254,1010,1045,836,1382,499,646,473,1274,351,454,237,2196,203,523,309,815
"합계",금천구,가산동,64,64,332,1063,152,174,399,778,49,109,257,786,58,99,172,2031,9,15,104,318
"합계",금천구,독산1동,166,908,150,340,163,175,109,192,74,119,60,144,51,65,33,110,34,70,30,93
"합계",금천구,독산2동,107,204,54,105,64,64,27,33,53,53,19,28,29,30,4,11,6,12,20,41
"합계",금천구,독산3동,96,159,99,159,115,115,67,89,70,74,25,52,50,55,-,-,12,58,26,50
"합계",금천구,독산4동,69,69,36,61,65,65,33,55,37,39,18,55,31,39,2,2,12,24,27,52
"합계",금천구,시흥1동,116,116,148,321,146,146,88,101,85,117,53,137,82,102,12,16,57,185,75,200
"합계",금천구,시흥2동,120,120,5,9,94,94,25,36,22,22,9,16,4,8,4,4,34,94,1,2
"합계",금천구,시흥3동,80,200,55,98,48,49,26,29,14,15,10,21,12,16,7,19,8,13,5,16
"합계",금천구,시흥4동,136,136,18,33,83,83,26,31,40,41,6,12,12,15,3,3,12,25,7,14
"합계",금천구,시흥5동,92,92,44,65,80,80,36,38,55,57,16,23,22,25,-,-,19,27,14,29
"합계",영등포구,소계,1053,1863,1846,5237,2183,2234,1271,1794,737,1238,1000,3334,632,1012,138,1154,375,1202,491,1792
"합계",영등포구,여의도동,10,10,498,2072,114,115,181,355,57,208,283,1276,106,200,34,630,59,246,98,610
"합계",영등포구,당산1동,38,38,150,304,217,219,92,112,58,66,73,150,79,98,3,3,14,18,44,102
"합계",영등포구,당산2동,44,159,95,331,70,85,117,160,51,120,84,257,30,60,14,44,45,158,30,108
"합계",영등포구,양평1동,44,164,91,230,783,794,71,115,29,49,55,106,22,25,11,45,10,31,18,47
"합계",영등포구,양평2동,48,367,91,257,206,219,60,74,28,43,67,216,19,27,11,39,22,76,24,101
"합계",영등포구,신길1동,20,20,48,92,24,24,48,64,48,58,20,35,25,32,3,4,11,24,19,46
"합계",영등포구,신길3동,54,54,32,55,45,45,47,49,44,45,21,43,11,15,1,1,16,29,13,24
"합계",영등포구,신길4동,48,48,21,34,36,36,23,25,23,33,9,11,8,10,2,2,14,27,-,-
"합계",영등포구,신길5동,38,38,18,46,35,35,21,28,11,12,8,21,9,14,-,-,7,21,3,9
"합계",영등포구,신길6동,73,73,48,108,45,45,89,115,48,74,34,111,15,21,3,3,38,118,24,64
"합계",영등포구,신길7동,47,47,18,42,51,58,42,46,15,20,18,45,8,11,2,4,15,40,9,16
"합계",영등포구,대림1동,43,43,54,100,35,35,42,48,42,42,16,47,18,20,2,3,8,36,13,22
"합계",영등포구,대림2동,34,34,40,59,24,24,46,51,62,67,14,27,35,47,1,1,5,20,15,23
"합계",영등포구,대림3동,352,352,69,116,80,80,56,65,49,52,30,52,45,52,5,33,21,87,17,52
"합계",영등포구,영등포본동,45,45,56,121,50,50,46,52,30,53,33,103,25,38,2,3,17,44,22,81
"합계",영등포구,영등포동,16,93,284,729,138,140,154,228,61,156,122,496,96,186,19,94,17,55,86,275
"합계",영등포구,도림동,47,130,36,74,105,105,42,53,39,43,21,90,21,39,2,7,14,45,9,27
"합계",영등포구,문래동,52,148,197,467,125,125,94,154,42,97,92,248,60,117,23,238,42,127,47,185
"합계",동작구,소계,959,1000,798,1875,811,813,947,1246,661,934,533,1412,393,636,19,60,523,1553,309,863
"합계",동작구,노량진2동,20,20,43,82,26,26,52,60,24,25,28,50,21,28,1,1,14,180,11,20
"합계",동작구,상도1동,110,110,71,160,66,66,85,116,66,96,67,155,38,56,4,14,52,153,31,76
"합계",동작구,상도2동,49,49,51,124,37,37,96,116,46,74,22,83,17,24,3,4,43,173,15,51
"합계",동작구,상도3동,95,95,39,78,73,73,40,53,52,71,21,55,14,23,-,-,11,15,12,36
"합계",동작구,상도4동,122,122,37,68,111,111,36,48,42,43,24,42,17,20,-,-,22,47,19,48
"합계",동작구,사당1동,47,47,97,233,54,55,86,140,49,87,66,159,65,128,2,14,17,74,37,113
"합계",동작구,사당3동,65,65,34,74,47,47,49,70,31,35,28,67,5,5,-,-,28,82,14,44
"합계",동작구,사당4동,60,60,23,38,41,41,22,26,30,31,13,29,11,12,-,-,14,26,3,5
"합계",동작구,사당5동,49,49,12,25,31,31,33,36,24,24,17,26,2,3,1,1,18,38,6,10
"합계",동작구,대방동,84,125,46,124,72,72,75,105,44,75,34,96,28,40,2,5,112,393,30,103
"합계",동작구,신대방1동,36,36,32,71,41,41,45,54,44,49,20,35,18,21,-,-,35,45,12,21
"합계",동작구,신대방2동,42,42,65,197,49,49,66,99,44,52,42,148,10,14,3,15,22,42,14,42
"합계",동작구,흑석동,58,58,76,190,67,67,111,142,59,91,43,136,53,89,2,2,40,87,36,94
"합계",동작구,노량진1동,67,67,91,223,56,56,78,89,51,77,73,229,30,47,-,-,47,88,29,92
"합계",동작구,사당2동,55,55,81,188,40,41,73,92,55,104,35,102,64,126,1,4,48,110,40,108
"합계",관악구,소계,2059,2653,1327,3068,1648,1656,1112,1817,898,1441,702,1952,624,1107,75,276,452,1422,425,1315
"합계",관악구,보라매동,94,94,79,154,52,52,43,81,50,73,46,111,20,25,22,24,14,96,20,50
"합계",관악구,청림동,43,43,14,27,27,27,26,37,24,27,17,28,5,7,-,-,31,59,5,12
"합계",관악구,행운동,80,80,61,141,41,41,87,179,68,123,41,99,23,32,2,5,29,96,18,42
"합계",관악구,낙성대동,41,255,103,367,111,111,45,78,33,86,70,197,69,149,2,33,6,11,43,173
"합계",관악구,중앙동,53,53,60,119,28,28,58,106,46,86,21,60,29,43,1,13,18,130,19,66
"합계",관악구,인헌동,85,85,58,131,44,44,48,79,38,57,31,80,18,28,2,3,25,64,16,39
"합계",관악구,남현동,45,45,43,108,33,33,32,42,31,48,22,85,39,77,4,76,9,17,28,103
"합계",관악구,서원동,58,58,100,209,44,44,34,47,33,130,43,160,88,252,6,6,8,32,35,192
"합계",관악구,신원동,45,45,53,92,38,38,34,46,34,35,17,26,18,26,3,6,11,17,11,16
"합계",관악구,서림동,370,563,53,132,54,62,38,53,23,23,29,38,8,9,1,1,15,41,11,19
"합계",관악구,신사동,55,55,58,106,55,55,80,125,68,80,34,87,24,35,8,38,18,76,19,42
"합계",관악구,신림동,28,28,94,249,23,23,99,179,59,132,63,193,93,147,2,7,4,10,64,209
"합계",관악구,난향동,72,72,8,14,39,39,15,25,15,15,9,16,1,1,2,2,17,34,3,8
"합계",관악구,조원동,75,75,79,164,501,501,79,133,46,67,36,116,51,78,9,30,13,22,31,107
"합계",관악구,대학동,55,55,111,315,45,45,45,61,47,67,74,229,46,63,-,-,22,50,19,43
"합계",관악구,은천동,152,339,109,255,80,80,74,107,46,53,31,87,15,23,3,3,57,186,37,89
"합계",관악구,성현동,131,131,34,58,73,73,43,55,26,32,18,28,4,6,-,-,61,169,3,5
"합계",관악구,청룡동,71,71,94,229,60,60,112,237,82,161,58,201,35,62,3,5,21,115,22,59
"합계",관악구,난곡동,149,149,31,58,103,103,29,39,46,51,12,34,15,16,-,-,21,75,3,6
"합계",관악구,삼성동,182,182,40,51,84,84,41,46,30,31,6,13,7,7,2,2,16,22,3,3
"합계",관악구,미성동,175,175,45,89,113,113,50,62,53,64,24,64,16,21,3,22,36,100,15,32
"합계",서초구,소계,338,688,1535,5381,1835,1847,1823,2935,692,1738,1086,3576,427,911,220,1349,925,4258,413,1958
"합계",서초구,서초1동,10,10,116,420,283,286,114,197,49,85,93,281,18,39,14,42,32,442,15,54
"합계",서초구,서초2동,8,8,136,559,95,101,252,446,58,195,104,374,16,36,33,347,68,766,37,275
"합계",서초구,서초3동,20,20,248,892,328,328,241,458,50,117,164,494,90,174,29,250,88,304,83,433
"합계",서초구,서초4동,4,4,98,403,7,8,132,253,51,269,64,377,45,195,10,107,65,221,32,175
"합계",서초구,잠원동,10,10,91,312,26,26,130,239,31,54,55,147,36,51,13,79,57,128,32,102
"합계",서초구,반포본동,2,2,6,22,1,1,7,9,8,10,6,14,4,7,4,4,23,38,1,3
"합계",서초구,반포1동,10,10,69,183,17,17,129,205,48,133,47,134,33,65,6,15,25,114,16,64
"합계",서초구,반포2동,3,3,7,56,32,32,37,46,17,57,7,17,1,1,-,-,27,84,-,-
"합계",서초구,반포3동,1,1,32,139,1,1,94,121,21,31,15,52,4,5,6,6,117,334,4,17
"합계",서초구,반포4동,8,8,94,522,54,55,40,66,37,198,74,352,20,61,14,52,137,975,18,128
"합계",서초구,방배본동,4,4,51,144,55,55,62,69,55,69,42,121,26,39,13,23,58,187,19,61
"합계",서초구,방배1동,15,15,73,182,24,24,71,74,56,163,49,129,18,28,9,53,31,114,14,49
"합계",서초구,방배2동,38,38,81,287,150,150,100,162,41,56,49,180,23,57,7,11,25,45,25,115
"합계",서초구,방배3동,28,131,24,68,16,16,50,69,20,21,23,54,1,2,1,3,15,40,5,15
"합계",서초구,방배4동,23,23,68,207,30,31,131,187,55,90,46,125,9,11,10,47,53,180,12,49
"합계",서초구,양재1동,76,152,122,354,265,265,93,150,51,127,116,340,43,83,22,235,52,135,40,194
"합계",서초구,양재2동,47,47,187,506,351,351,106,134,36,49,112,315,39,55,23,65,31,89,51,164
"합계",서초구,내곡동,31,202,32,125,100,100,34,50,8,14,20,70,1,2,6,10,21,62,9,60
"합계",강남구,소계,1036,1668,2749,9666,1013,1017,3251,7080,1406,5684,1789,6265,825,1819,589,9515,1859,11244,822,4145
"합계",강남구,신사동,5,5,145,607,8,8,107,196,107,328,135,477,84,207,44,131,88,361,62,262
"합계",강남구,논현1동,13,13,185,592,35,35,181,582,113,308,136,379,88,201,44,547,11,69,88,339
"합계",강남구,논현2동,13,13,282,1016,33,33,186,735,88,298,164,536,72,137,52,565,15,57,100,505
"합계",강남구,삼성1동,15,15,173,834,25,25,162,303,30,136,105,514,34,73,43,1840,14,33,55,352
"합계",강남구,삼성2동,15,15,93,357,128,128,237,477,66,160,106,281,34,91,21,339,56,323,30,149
"합계",강남구,대치1동,2,2,22,86,-,-,102,126,31,119,20,109,3,6,1,12,259,2358,5,16
"합계",강남구,대치4동,12,12,181,553,55,55,220,394,83,214,112,353,38,78,23,209,595,3011,52,220
"합계",강남구,역삼1동,21,30,615,2070,246,246,644,1627,182,523,389,1358,173,338,77,476,64,1077,176,787
"합계",강남구,역삼2동,15,15,233,535,18,18,264,634,41,60,102,297,16,27,30,325,49,234,16,88
"합계",강남구,도곡1동,12,12,73,314,19,19,77,115,44,69,42,114,9,14,12,158,31,179,11,55
"합계",강남구,도곡2동,6,86,58,197,6,6,96,152,24,81,40,165,22,48,15,121,48,186,24,124
"합계",강남구,개포1동,18,18,4,9,14,14,25,36,7,7,3,3,-,-,-,-,3,9,-,-
"합계",강남구,개포4동,42,42,60,149,39,39,62,89,35,58,27,67,10,11,23,87,21,63,13,37
"합계",강남구,일원본동,38,38,10,48,11,11,46,56,25,40,15,72,2,4,2,2,34,66,2,7
"합계",강남구,일원1동,518,518,49,115,44,45,29,38,25,34,25,51,13,20,3,5,21,114,15,42
"합계",강남구,일원2동,46,46,25,40,10,10,38,57,12,16,10,33,1,1,2,3,10,20,-,-
"합계",강남구,수서동,40,156,52,204,60,63,45,62,22,29,33,152,8,18,7,352,3,36,19,82
"합계",강남구,세곡동,146,573,52,154,84,84,88,131,26,36,32,95,8,13,6,76,57,156,14,39
"합계",강남구,압구정동,8,8,152,684,6,6,102,220,155,909,97,438,107,308,64,582,100,542,48,405
"합계",강남구,청담동,8,8,115,501,144,144,190,387,199,2042,85,341,71,168,79,1580,49,175,51,463
"합계",강남구,대치2동,18,18,141,539,15,15,202,464,60,151,96,386,24,42,37,2101,280,2077,28,140
"합계",강남구,개포2동,25,25,29,62,13,13,148,199,31,66,15,44,8,14,4,4,51,98,13,33
"합계",송파구,소계,2508,4193,1729,5022,3334,3352,1997,3206,1196,2088,1189,3521,653,1098,226,3004,1045,4201,641,2334
"합계",송파구,풍납1동,66,152,32,49,70,70,22,24,23,23,13,20,9,11,1,43,10,26,11,19
"합계",송파구,풍납2동,116,329,29,78,56,56,50,58,27,42,22,37,5,8,5,6,29,79,14,50
"합계",송파구,거여1동,87,87,24,44,57,57,29,37,34,43,18,35,15,22,4,8,15,41,16,37
"합계",송파구,거여2동,113,113,31,84,74,74,50,68,33,39,12,52,12,18,-,-,26,60,9,36
"합계",송파구,마천1동,133,190,49,66,116,116,75,90,31,32,15,21,23,23,2,2,15,43,9,13
"합계",송파구,마천2동,155,432,59,98,120,120,38,44,45,51,18,47,19,26,5,19,13,25,16,38
"합계",송파구,방이1동,42,167,60,165,76,76,37,50,40,62,46,130,16,24,11,479,143,973,32,179
"합계",송파구,방이2동,95,164,121,391,112,119,128,250,44,59,71,253,107,224,12,32,24,263,99,468
"합계",송파구,오륜동,4,4,10,21,1,1,24,46,12,28,12,72,1,3,-,-,12,56,1,16
"합계",송파구,오금동,165,165,78,255,150,151,85,109,56,74,73,140,27,33,9,25,90,242,21,57
"합계",송파구,송파1동,71,71,64,165,85,85,74,150,67,110,111,314,48,87,6,17,35,108,28,131
"합계",송파구,송파2동,35,35,21,33,20,20,42,52,36,44,22,39,5,7,4,8,43,105,10,19
"합계",송파구,석촌동,112,112,139,345,98,98,125,204,93,150,72,200,50,71,8,33,47,250,47,162
"합계",송파구,삼전동,122,310,68,181,88,88,82,123,78,142,58,143,27,33,3,5,71,328,40,92
"합계",송파구,가락본동,75,75,160,486,166,166,92,152,60,84,73,192,68,103,18,671,25,61,58,188
"합계",송파구,가락1동,15,15,49,160,14,14,87,128,20,56,18,73,8,18,1,1,21,27,1,5
"합계",송파구,가락2동,96,96,55,162,102,102,76,105,69,110,45,104,17,26,3,344,68,211,26,78
"합계",송파구,문정1동,57,57,48,115,106,106,76,95,50,66,38,96,9,15,8,159,30,72,15,41
"합계",송파구,문정2동,586,586,230,756,973,983,307,646,77,208,187,516,38,73,79,374,22,38,54,209
"합계",송파구,잠실본동,65,65,178,498,55,55,112,219,102,238,47,186,128,229,16,41,65,349,99,321
"합계",송파구,잠실4동,29,29,2,6,10,10,40,57,14,55,9,38,-,-,3,5,27,100,1,2
"합계",송파구,잠실6동,15,15,110,584,586,586,54,88,41,105,84,437,2,12,14,715,33,99,7,71
"합계",송파구,잠실7동,3,3,2,3,2,2,15,28,9,9,5,10,-,-,2,2,5,18,-,-
"합계",송파구,잠실2동,27,27,19,38,13,13,62,109,33,72,19,40,-,-,3,4,53,197,-,-
"합계",송파구,잠실3동,32,32,27,114,21,21,92,125,32,84,43,174,3,11,5,6,45,166,6,39
"합계",송파구,장지동,146,816,35,62,119,119,57,72,41,52,35,72,12,14,2,3,38,148,12,33
"합계",송파구,위례동,46,46,29,63,44,44,66,77,29,50,23,80,4,7,2,2,40,116,9,30
"합계",강동구,소계,2580,3836,1150,2759,1677,1677,1324,1651,933,1310,686,1787,538,794,110,1317,827,2728,419,1144
"합계",강동구,명일1동,109,109,58,135,61,61,71,94,70,100,53,115,29,45,10,25,72,308,31,79
"합계",강동구,명일2동,30,30,36,114,17,17,43,54,31,76,25,96,6,15,4,9,186,972,11,37
"합계",강동구,고덕1동,156,156,19,31,105,105,62,73,28,32,16,46,9,13,1,1,45,100,5,7
"합계",강동구,고덕2동,3,3,45,82,5,5,111,142,33,60,22,60,6,8,3,4,20,54,4,12
"합계",강동구,암사2동,119,361,32,76,48,48,44,52,30,51,20,50,5,6,2,2,32,72,14,52
"합계",강동구,암사3동,72,72,10,14,35,35,37,45,24,36,11,41,3,3,2,2,60,161,4,13
"합계",강동구,천호1동,205,205,68,141,149,149,56,72,68,74,31,70,20,25,3,5,33,87,19,38
"합계",강동구,천호3동,115,233,77,180,95,95,101,119,60,91,36,120,54,97,9,280,11,25,26,55
"합계",강동구,성내1동,81,81,90,229,137,137,60,64,34,37,65,184,24,34,13,26,26,89,17,45
"합계",강동구,성내2동,121,317,76,178,148,148,91,119,78,94,49,86,47,61,5,23,20,53,26,85
"합계",강동구,성내3동,120,120,132,292,2,2,114,136,83,102,68,127,53,71,8,19,68,242,54,162
"합계",강동구,둔촌1동,1,1,-,-,2,2,-,-,-,-,-,-,-,-,-,-,1,1,-,-
"합계",강동구,둔촌2동,115,353,58,217,82,82,71,95,57,64,39,105,21,25,12,745,38,91,22,83
"합계",강동구,암사1동,207,309,73,135,142,142,71,83,86,99,37,62,45,59,10,18,37,61,30,69
"합계",강동구,천호2동,151,170,143,336,166,166,113,166,82,153,77,222,82,137,10,18,24,52,66,205
"합계",강동구,길동,678,738,165,399,229,229,151,172,122,173,84,228,123,173,11,130,48,106,62,145
"합계",강동구,강일동,184,465,16,50,156,156,29,40,25,29,7,34,-,-,2,4,44,105,9,20
"합계",강동구,상일1동,81,81,43,107,68,68,95,120,21,37,36,94,10,16,4,5,42,82,18,34
"합계",강동구,상일2동,32,32,9,43,30,30,4,5,1,2,10,47,1,6,1,1,20,67,1,3
